,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,CountryName,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,CountryCode2
81,HND,149000.0,162000.0,183000.0,202000.0,235000.0,274000.0,279000.0,279000.0,277000.0,295000.0,284000.0,295000.0,315000.0,387000.0,395000.0,408000.0,449000.0,464000.0,471000.0,557000.0,692000.0,654000.0,,,Honduras,5709014.0,5874809.0,6045699.0,6220406.0,6397151.0,6574509.0,6751912.0,6929265.0,7106319.0,7282953.0,7458985.0,7634298.0,7808518.0,7980955.0,8150775.0,8317470.0,8480671.0,8640691.0,8798521.0,8955589.0,9112916.0,9270795.0,9429013.0,9587522.0,0.02609907770413595,0.027575364577810103,0.030269452713408324,0.03247376457420947,0.03673510286063281,0.04167611604151732,0.04132162859942488,0.04026401068511595,0.03897939284740806,0.04050554768100247,0.038074885523968746,0.03864140488097268,0.040340561422794956,0.04849043754788744,0.0484616493523622,0.04905337801038056,0.052943923894701254,0.05369940899402606,0.05353172425229195,0.06219579750700931,0.07593617674079296,0.07054411191273241,,,HN
82,HRV,,,,,,,,,,,,,,2357000.0,2497000.0,1873000.0,2880000.0,2680000.0,2927000.0,2763000.0,2578000.0,1615000.0,1923000.0,2058000.0,Croatia,4620030.0,4557097.0,4534920.0,4532135.0,4512597.0,4468302.0,4299642.0,4302174.0,4303399.0,4304600.0,4310145.0,4311159.0,4310217.0,4309705.0,4305181.0,4295427.0,4280622.0,4267558.0,4255689.0,4238389.0,4203604.0,4174349.0,4124531.0,4087843.0,,,,,,,,,,,,,,0.546905182605306,0.5799988432542093,0.4360451242682043,0.6727994202711662,0.6279938081685122,0.687785221147504,0.6518986341272592,0.6132832683573429,0.38688667382626607,0.46623482766889135,0.5034439923451072,HR
83,HTI,,,,,,,,,,,,,,,,,,,,,,,,,Haiti,7744503.0,7887304.0,8030726.0,8174680.0,8319057.0,8463806.0,8608819.0,8754150.0,8900104.0,9047077.0,9195288.0,9344785.0,9495328.0,9646580.0,9798046.0,9949322.0,10100320.0,10250930.0,10400673.0,10549008.0,10695542.0,10839970.0,10982366.0,11123176.0,,,,,,,,,,,,,,,,,,,,,,,,,HT
84,HUN,,,,,,,,,,,6994000.0,6007000.0,5734000.0,6155000.0,5672000.0,5297000.0,5335000.0,4881000.0,4912000.0,5587000.0,6382000.0,7091000.0,7539000.0,8649000.0,Hungary,10328965.0,10311238.0,10290486.0,10266570.0,10237530.0,10210971.0,10187576.0,10158608.0,10129552.0,10107146.0,10087065.0,10071370.0,10055780.0,10038188.0,10022650.0,10000023.0,9971727.0,9920362.0,9893082.0,9866468.0,9843028.0,9814023.0,9787966.0,9775564.0,,,,,,,,,,,0.6933632330117829,0.5964431849887354,0.5702193166517168,0.61315847043311,0.5659181952876734,0.5296987816928022,0.5350126412405795,0.49201833562122027,0.49650857033227863,0.5662614017498461,0.6483777146626017,0.7225375363395826,0.770231527163049,0.8847571352404833,HU
85,IDN,,,,,,2205000.0,2505000.0,3231000.0,3478000.0,3941000.0,4106000.0,4967000.0,5158000.0,5486000.0,5053000.0,6235000.0,6750000.0,7454000.0,8025000.0,8074000.0,8176000.0,8340000.0,8856000.0,9468000.0,Indonesia,196934260.0,199901228.0,202826446.0,205724592.0,208615169.0,211513823.0,214427417.0,217357793.0,220309469.0,223285676.0,226289470.0,229318262.0,232374245.0,235469762.0,238620563.0,241834215.0,245116206.0,248452413.0,251806402.0,255129004.0,258383256.0,261554226.0,264645886.0,267663435.0,,,,,,0.010424850578205472,0.011682274753139427,0.01486489145572066,0.01578688385836017,0.017650035016128846,0.018144900865250158,0.02165985367532569,0.02219695216223295,0.023298108230134448,0.021175878291763147,0.025782125163720113,0.027537958873270093,0.030001721094171863,0.031869721882607255,0.03164673507681628,0.03164291729491945,0.03188631331844739,0.03346358461812628,0.035372780746088836,ID
86,IMN,,,,,,,,,,,,,,,,,,,,,,,,,Isle of Man,72131.0,72878.0,73850.0,74943.0,76001.0,76941.0,77703.0,78318.0,78884.0,79520.0,80305.0,81285.0,82408.0,83508.0,84376.0,84857.0,84886.0,84533.0,83976.0,83488.0,83234.0,83287.0,83598.0,84077.0,,,,,,,,,,,,,,,,,,,,,,,,,IM
87,IND,3056000.0,3464000.0,3726000.0,3811000.0,4115000.0,4416000.0,4564000.0,4940000.0,5351000.0,6213000.0,7185000.0,8340000.0,9783000.0,10868000.0,11067000.0,12988000.0,13994000.0,14920000.0,16626000.0,18330000.0,20376000.0,21872000.0,23943000.0,26296000.0,India,963922588.0,982365243.0,1000900030.0,1019483581.0,1038058156.0,1056575549.0,1075000085.0,1093317189.0,1111523144.0,1129623456.0,1147609927.0,1165486291.0,1183209472.0,1200669765.0,1217726215.0,1234281170.0,1250288729.0,1265782790.0,1280846129.0,1295604184.0,1310152403.0,1324509589.0,1338658835.0,1352617328.0,0.0031703790719758503,0.003526183387170183,0.0037226495037671246,0.0037381671181617587,0.003964132429590005,0.004179540217620539,0.00424558105965173,0.004518359401738081,0.004814114783740392,0.005500062845720513,0.006260838139299225,0.007155811324768298,0.00826818938785507,0.009051614621111077,0.00908824977542263,0.010522723926834272,0.011192614694041604,0.011787172426321265,0.012980481904552019,0.014147839460821007,0.015552389136823191,0.01651328173208114,0.01788581180954892,0.01944082739120432,IN
88,IRL,2547000.0,2733000.0,3053000.0,3330000.0,3576000.0,3783000.0,4216000.0,4634000.0,4929000.0,5409000.0,6113000.0,6848000.0,7713000.0,7877000.0,7047000.0,6917000.0,6514000.0,6600000.0,6579000.0,6676000.0,7094000.0,7646000.0,8171000.0,8643000.0,Ireland,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4807388.0,4867316.0,0.7057667544787924,0.7513381406511597,0.8309357403343502,0.8969223443018227,0.952384503404455,0.9941726712103047,1.0904643086324373,1.1785509825030704,1.2333226824030201,1.328907082639889,1.4695015329643835,1.6023994809049344,1.7533761527203586,1.754521171860661,1.5537855193892456,1.5168344058480467,1.422244657521565,1.4349282851106842,1.422850736274973,1.433313151871938,1.5087334911825012,1.6078783093094389,1.6996755826656804,1.7757219790126633,IE
89,IRN,,,,,,,,,,,,,,,,,,,,7698000.0,6620000.0,9007000.0,10543000.0,7243000.0,"Iran, Islamic Rep.",61442664.0,62294920.0,63136312.0,63971836.0,64800880.0,65623405.0,66449112.0,67284796.0,68122938.0,68951281.0,69762347.0,70554760.0,71336475.0,72120604.0,72924837.0,73762519.0,74634956.0,75539862.0,76481943.0,77465753.0,78492215.0,79564016.0,80673951.0,81800269.0,,,,,,,,,,,,,,,,,,,,0.09937294484183223,0.08433957431319782,0.11320444156564445,0.13068654589633275,0.08854494109304213,IR
90,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,Iraq,20149338.0,20783073.0,21439574.0,22114324.0,22802064.0,23497585.0,24208180.0,24931919.0,25644499.0,26313838.0,26922284.0,27448124.0,27911248.0,28385746.0,28973162.0,29741976.0,30725300.0,31890011.0,33157050.0,34411951.0,35572261.0,36610632.0,37552781.0,38433600.0,,,,,,,,,,,,,,,,,,,,,,,,,IQ
91,ISL,166000.0,190000.0,203000.0,227000.0,257000.0,283000.0,,,,,364000.0,440000.0,460000.0,414000.0,259000.0,299000.0,341000.0,358000.0,365000.0,400000.0,450000.0,536000.0,619000.0,668000.0,Iceland,267468.0,268916.0,271128.0,274047.0,277381.0,281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,0.6206349918494922,0.7065403322970741,0.7487238499896728,0.8283250683276956,0.9265234460903955,1.0063832435411888,,,,,1.2266878753361596,1.4484070813938943,1.476412702284588,1.3042902959541798,0.813189366371637,0.9401303605509982,1.0689186054530522,1.1162523852879183,1.1273643765211698,1.2217993438937522,1.3602768919184438,1.5979060276235024,1.8025626092020968,1.893848112247357,IS
92,ISR,2259000.0,2505000.0,2707000.0,2983000.0,3203000.0,3530000.0,3561000.0,3273000.0,3299000.0,3614000.0,3687000.0,3713000.0,4147000.0,4207000.0,4007000.0,4269000.0,4387000.0,4349000.0,4757000.0,5181000.0,5891000.0,6781000.0,7597000.0,8473000.0,Israel,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,0.4073940486925158,0.44009135628952917,0.4638450993831391,0.499581309663373,0.5229387755102041,0.5612975035776753,0.5530361857431279,0.49817351598173515,0.4931461799482787,0.5307681010427375,0.532026954877996,0.526390405035655,0.5775685575409814,0.5756074868651488,0.5352944319760607,0.5599716669290099,0.5649128228901079,0.549775614689337,0.5902351262485266,0.6306218581496403,0.7029749048340712,0.793470629534285,0.8718855083607818,0.953865898140226,IL
93,ITA,,18173000.0,17254000.0,17698000.0,17361000.0,20080000.0,20567000.0,22978000.0,24572000.0,21557000.0,23147000.0,24022000.0,25789000.0,26464000.0,27490000.0,28188000.0,27831000.0,27376000.0,26305000.0,26862000.0,27494000.0,29067000.0,31805000.0,33347100.0,Italy,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,,0.3196079878676646,0.30328506201365674,0.3110000459699469,0.30502676411757285,0.35263885910230086,0.36098858955209473,0.40270592160848506,0.42873192761535245,0.37369988385434655,0.39929629182140036,0.41314681955288957,0.44130297402508734,0.4498635152784539,0.46518030644196884,0.4755267929437614,0.4686975118277032,0.4597939220974127,0.4367138610937473,0.4418881398881445,0.452720838407246,0.47943591536632435,0.5253836973529565,0.5519054724655489,IT
94,JAM,,,,,,,,,,,,,,,,,,,,,,,,,Jamaica,2533711.0,2558637.0,2583916.0,2608873.0,2632675.0,2654701.0,2674702.0,2692845.0,2709437.0,2725015.0,2740003.0,2754407.0,2768227.0,2781876.0,2795837.0,2810460.0,2825929.0,2842132.0,2858709.0,2875136.0,2891021.0,2906238.0,2920853.0,2934855.0,,,,,,,,,,,,,,,,,,,,,,,,,JM
95,JOR,1128000.0,1141000.0,1233000.0,1347000.0,1561000.0,1625000.0,1755000.0,1276000.0,1229000.0,1420000.0,1523000.0,2139000.0,2094000.0,1972000.0,2054000.0,2708000.0,1931000.0,1567000.0,1498000.0,1230000.0,,1511000.0,1592000.0,1501000.0,Jordan,4588843.0,4732854.0,4848541.0,4943975.0,5031762.0,5122493.0,5217336.0,5317506.0,5434030.0,5580244.0,5765635.0,5991540.0,6255280.0,6556478.0,6893260.0,7261539.0,7663131.0,8090872.0,8520420.0,8920049.0,9266575.0,9551467.0,9779173.0,9956011.0,0.24581359615048934,0.24108075169865795,0.2543033048498507,0.27245283400502635,0.31022929939850097,0.3172283495555777,0.3363785656127955,0.23996211757918093,0.2261673196504252,0.25446915941310094,0.2641513033690131,0.3570033747584094,0.3347571971198731,0.3007712372404819,0.2979722221416282,0.37292370116031875,0.25198577448304094,0.1936750451620048,0.1758129294095831,0.13789161920523083,,0.1581955944568515,0.16279495208848438,0.15076319220619583,JO
96,JPN,15298000.0,16695000.0,16803000.0,15806000.0,16358000.0,17819000.0,16216000.0,16523000.0,13296000.0,16831000.0,17404000.0,17535000.0,17295000.0,15987000.0,15446000.0,16637000.0,16994000.0,18491000.0,17473000.0,16903000.0,16214000.0,17116000.0,17889000.0,18954000.0,Japan,125439000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,126994511.0,126785797.0,126529100.0,0.12195569161106196,0.1327560294854362,0.13329684190485255,0.12504746835443037,0.12917847920335462,0.14048075179552674,0.1275354112104696,0.1296480834869944,0.10410435490690427,0.1317381673593663,0.13621031047247853,0.13714862264770755,0.13511613190521948,0.12483699429187196,0.12062758205971245,0.12990552041852113,0.1329390689415096,0.144880865633986,0.13710227941464945,0.13280587070618183,0.12752770546086628,0.13477747868961046,0.14109624597777304,0.14979953228150678,JP
97,KAZ,,523000.0,419000.0,502000.0,398000.0,1247000.0,2294000.0,2274000.0,2374000.0,3915000.0,2975000.0,3615000.0,4449000.0,4239000.0,5309000.0,5893000.0,7852000.0,8875000.0,9931000.0,10230000.0,,,,,Kazakhstan,15816243.0,15578227.0,15334405.0,15071640.0,14928374.0,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15776938.0,16092822.0,16321872.0,16557202.0,16792090.0,17035551.0,17288285.0,17542806.0,17794055.0,18037776.0,18276452.0,,0.033572498333732076,0.027324177234134613,0.033307589618648006,0.026660639665110213,0.08378334688065932,0.15439145772389706,0.15303909805727836,0.1592324753224877,0.26077427378860857,0.19640815370459777,0.2361497208827884,0.2873252927889295,0.2686833148485467,0.32989863431037764,0.3610492717992152,0.4742347167111931,0.5285226556074913,0.5829573695620411,0.5917301802926086,,,,,KZ
98,KEN,,,,,,,,,,,,,,,,,,,,,,,,,Kenya,27768296.0,28589451.0,29415659.0,30250488.0,31098757.0,31964557.0,32848564.0,33751739.0,34678779.0,35635271.0,36624895.0,37649033.0,38705932.0,39791981.0,40901792.0,42030676.0,43178257.0,44343410.0,45519889.0,46699981.0,47878336.0,49051686.0,50221473.0,51393010.0,,,,,,,,,,,,,,,,,,,,,,,,,KE
99,KGZ,,,,,,,,,,,,,,2273000.0,2354000.0,1342000.0,3061000.0,3621000.0,3993000.0,3790000.0,4008000.0,4185000.0,4446000.0,6839000.0,Kyrgyz Republic,4560400.0,4628400.0,4696400.0,4769000.0,4840400.0,4898400.0,4945100.0,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0,5956900.0,6079500.0,6198200.0,6322800.0,,,,,,,,,,,,,,0.4273600691898396,0.4372782494009251,0.24633344958607903,0.555071990715555,0.6457768583250107,0.6981257430589551,0.6494730528660783,0.6728331850459132,0.688378978534419,0.7173050240392372,1.0816410451065983,KG
100,KHM,31000.0,38000.0,45000.0,41000.0,49000.0,41000.0,37000.0,45000.0,60000.0,239000.0,568000.0,787000.0,996000.0,786000.0,340000.0,505000.0,710000.0,792000.0,872000.0,956000.0,1194000.0,1434000.0,1752000.0,1995000.0,Cambodia,10656138.0,10982917.0,11298600.0,11600508.0,11886458.0,12155239.0,12405408.0,12637727.0,12856163.0,13066469.0,13273354.0,13477709.0,13679962.0,13883834.0,14093604.0,14312212.0,14541423.0,14780454.0,15026332.0,15274503.0,15521436.0,15766293.0,16009414.0,16249798.0,0.002909121484725517,0.0034599187082994436,0.003982794328500876,0.0035343279794298665,0.0041223382104239965,0.0033730311678774887,0.0029825701822946897,0.00356076690056685,0.004667022345625207,0.018291093025973582,0.04279249992127084,0.058392713479716765,0.07280721978613683,0.056612604270549476,0.02412441842413055,0.035284552800084294,0.04882603305054808,0.05358428096998915,0.0580314610378634,0.0625879611271149,0.07692587206493008,0.09095352978661503,0.10943561082248232,0.12277075690417813,KH
101,KIR,,,,,,,,,,,,,,,,,,,,,,,,,Kiribati,77723.0,78903.0,80187.0,81556.0,82972.0,84396.0,85849.0,87305.0,88835.0,90499.0,92325.0,94343.0,96527.0,98761.0,100930.0,102927.0,104728.0,106370.0,107890.0,109391.0,110930.0,112524.0,114158.0,115847.0,,,,,,,,,,,,,,,,,,,,,,,,,KI
102,KNA,,,,,,,,,,,,,,,,,,,,,,,,,St. Kitts and Nevis,42077.0,42472.0,42857.0,43225.0,43622.0,44083.0,44602.0,45168.0,45749.0,46323.0,46852.0,47333.0,47769.0,48178.0,48599.0,49011.0,49442.0,49881.0,50328.0,50776.0,51204.0,51629.0,52036.0,52438.0,,,,,,,,,,,,,,,,,,,,,,,,,KN
103,KOR,3819000.0,4649000.0,4542000.0,3067000.0,4342000.0,5508000.0,6084000.0,7123000.0,7086000.0,8826000.0,10080000.0,11610000.0,13325000.0,11996000.0,9494000.0,12488000.0,12694000.0,13737000.0,14846000.0,16081000.0,19310000.0,22383000.0,26496000.0,28696000.0,"Korea, Rep.",45092991.0,45524681.0,45953580.0,46286503.0,46616677.0,47008111.0,47370164.0,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51606633.0,0.08469165418634572,0.10212043001465512,0.0988388717484035,0.06626121657970142,0.09314263219576976,0.11717126859234994,0.12843527415273462,0.1495023500602459,0.14795688578943644,0.18355943456290216,0.20919563841206315,0.23968640347599374,0.27370592148433937,0.24454329643548178,0.19254546463051966,0.25200734098514366,0.2542021351137015,0.27364621964132047,0.2943947232789742,0.31688785659761365,0.3785165159536479,0.4370160117957422,0.5158686560552624,0.5560525523918601,KR
104,KWT,878000.0,1051000.0,1097000.0,1264000.0,1209000.0,1236000.0,1666000.0,1725000.0,1774000.0,1928000.0,2173000.0,2529000.0,2649000.0,,,,,,,,,,,,Kuwait,1605901.0,1626857.0,1710256.0,1831119.0,1951636.0,2045123.0,2103282.0,2136997.0,2161626.0,2200492.0,2270198.0,2373672.0,2504019.0,2656009.0,2821045.0,2991884.0,3168060.0,3348853.0,3526376.0,3690941.0,3835591.0,3956875.0,4056099.0,4137312.0,0.5467335782218207,0.6460309664586378,0.6414244417210055,0.6902882881997292,0.6194802719359552,0.604364627457615,0.7920954013774663,0.8072074972496451,0.82067850775296,0.8761676934067473,0.9571852323013235,1.0654378532501543,1.0578993210514775,,,,,,,,,,,,KW
105,LAO,,,,,,,,,,,,,,,,1686000.0,1788000.0,2052000.0,2857000.0,3320000.0,3067000.0,3059000.0,3049000.0,3207000.0,Lao PDR,4846483.0,4951195.0,5050315.0,5144602.0,5235346.0,5323700.0,5409582.0,5493246.0,5576640.0,5662208.0,5751676.0,5846074.0,5944948.0,6046620.0,6148623.0,6249165.0,6347567.0,6444530.0,6541304.0,6639756.0,6741164.0,6845846.0,6953035.0,7061507.0,,,,,,,,,,,,,,,,0.2697960447515788,0.2816827297766215,0.3184095659419694,0.43676306742508836,0.5000183741691713,0.45496593763332266,0.44684031747135416,0.43851354120898284,0.45415235019946876,LA
106,LBN,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon,3528380.0,3610665.0,3658424.0,3693520.0,3747766.0,3842778.0,3991001.0,4182205.0,4388375.0,4569378.0,4698763.0,4759753.0,4767344.0,4764741.0,4813026.0,4953061.0,5202343.0,5538634.0,5914621.0,6262410.0,6532678.0,6711121.0,6811873.0,6848925.0,,,,,,,,,,,,,,,,,,,,,,,,,LB
107,LBR,,,,,,,,,,,,,,,,,,,,,,,,,Liberia,2044661.0,2160478.0,2326202.0,2517481.0,2699712.0,2848456.0,2953927.0,3024729.0,3077058.0,3135651.0,3218116.0,3329211.0,3461911.0,3607860.0,3754133.0,3891356.0,4017443.0,4135659.0,4248334.0,4359505.0,4472230.0,4586788.0,4702228.0,4818977.0,,,,,,,,,,,,,,,,,,,,,,,,,LR
108,LBY,484000.0,493000.0,650000.0,,,,,,,,,,,,,,,,,,,,,,Libya,4948798.0,5036171.0,5118007.0,5196780.0,5275926.0,5357891.0,5443248.0,5531089.0,5620547.0,5710154.0,5798614.0,5886872.0,5974787.0,6058748.0,6133984.0,6197663.0,6247439.0,6285750.0,6320359.0,6362037.0,6418315.0,6492164.0,6580724.0,6678567.0,0.09780152675457758,0.09789183091678182,0.12700256173936456,,,,,,,,,,,,,,,,,,,,,,LY
109,LCA,,,,,,,,,,,,,,,,,,,,,,,,,St. Lucia,146870.0,148834.0,150913.0,153021.0,154995.0,156729.0,158179.0,159392.0,160530.0,161816.0,163417.0,165381.0,167639.0,170011.0,172221.0,174085.0,175544.0,176646.0,177513.0,178296.0,179126.0,180024.0,180955.0,181889.0,,,,,,,,,,,,,,,,,,,,,,,,,LC
110,LIE,,,,,,,,,,,,,,,,,,,,,,,,,Liechtenstein,30880.0,31348.0,31830.0,32311.0,32769.0,33184.0,33552.0,33879.0,34175.0,34452.0,34713.0,34970.0,35217.0,35471.0,35727.0,35994.0,36293.0,36615.0,36934.0,37223.0,37470.0,37658.0,37800.0,37910.0,,,,,,,,,,,,,,,,,,,,,,,,,LI
111,LKA,504000.0,494000.0,531000.0,518000.0,497000.0,524000.0,505000.0,533000.0,561000.0,680000.0,727000.0,757000.0,862000.0,966000.0,963000.0,1122000.0,1239000.0,1269000.0,1262000.0,1311000.0,1356000.0,1448000.0,1439000.0,1476000.0,Sri Lanka,18242912.0,18367288.0,18470900.0,18564599.0,18663284.0,18777601.0,18911730.0,19062482.0,19224037.0,19387153.0,19544988.0,19695972.0,19842044.0,19983984.0,20123508.0,20261737.0,20398670.0,20425000.0,20585000.0,20778000.0,20970000.0,21203000.0,21444000.0,21670000.0,0.02762716829418461,0.02689564186068188,0.028747922407679104,0.027902568754649644,0.0266298257048438,0.027905588152607994,0.026703003902868748,0.027960682139922807,0.02918221599344612,0.03507477348530751,0.03719623670272911,0.03843425447599134,0.043443104954308136,0.04833870963867865,0.04785447944761917,0.05537531160334378,0.060739254078819846,0.062129742962056304,0.061306776779208164,0.0630955818654346,0.06466380543633762,0.06829222279866057,0.06710501772057452,0.06811259806183664,LK
112,LSO,,,,,,,,,,,,,,,,,,,,,,,,,Lesotho,1898598.0,1934291.0,1968044.0,1997516.0,2019731.0,2032804.0,2035740.0,2029829.0,2018348.0,2005940.0,1996114.0,1989939.0,1986922.0,1987129.0,1990131.0,1995581.0,2003787.0,2014990.0,2028519.0,2043437.0,2059021.0,2075001.0,2091412.0,2108132.0,,,,,,,,,,,,,,,,,,,,,,,,,LS
113,LTU,1925000.0,2864000.0,2981000.0,3241000.0,3487000.0,3632000.0,3390000.0,3584000.0,3502000.0,,1633000.0,1789000.0,1661000.0,1757000.0,1288000.0,1411000.0,1526000.0,1708000.0,1764000.0,1789000.0,1860000.0,1953000.0,2032000.0,2244000.0,Lithuania,3629102.0,3601613.0,3575137.0,3549331.0,3524238.0,3499536.0,3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0,0.5304342506768892,0.7951992621083942,0.8338142006865751,0.9131298264377146,0.9894337442590426,1.0378518752200292,0.9767149991731056,1.0409324012573673,1.0254118849980953,,0.4914932244363328,0.5471100266093032,0.5140355535584197,0.5493661965005029,0.4072191610526489,0.455560714200386,0.5039438726732637,0.5716632421539387,0.5964115902652375,0.6100873458199468,0.6402952242926631,0.6809075001281277,0.7184266174233304,0.8009871702843754,LT
114,LUX,,,694000.0,757000.0,809000.0,950000.0,923000.0,1049000.0,1021000.0,1100000.0,1185000.0,1084000.0,1132000.0,1190000.0,1362000.0,1237000.0,1643000.0,1580000.0,1624000.0,1815000.0,1702000.0,1588000.0,1802000.0,1989000.0,Luxembourg,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,,,1.6545476218858028,1.7824346597598304,1.8793193565247692,2.1774008709603483,2.090481852669724,2.3510954221998093,2.2607001306379115,2.4012486492976346,2.5475214873225873,2.2935148962099876,2.358367726196007,2.4352808758825337,2.7361320093293666,2.4400684087084996,3.169691345758729,2.9758205165873743,2.9888103651354534,3.262516649620092,2.988040814320124,2.7284567037906307,3.02178637546618,3.2716506291635827,LU
115,LVA,,,,,,,,,,,,,,,1573000.0,1650000.0,1530000.0,1398000.0,1246000.0,1362000.0,1242000.0,1250000.0,1265000.0,1368000.0,Latvia,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,,,,,,,,,,,,,,,0.7344739079661703,0.7866301479579797,0.7428233794191316,0.6872078567815568,0.6190852146451912,0.6831238319936683,0.6280571643269599,0.6379057910108358,0.651307145122559,0.7098476837068163,LV
116,MAC,,,,,,,,,,,629000.0,645000.0,599000.0,606000.0,671000.0,753000.0,908000.0,1291000.0,1446000.0,1537000.0,1466000.0,1251000.0,1391000.0,1579000.0,"Macao SAR, China",385513.0,393373.0,401352.0,409616.0,418383.0,427782.0,437938.0,448821.0,460165.0,471597.0,482858.0,493799.0,504511.0,515239.0,526400.0,538219.0,550832.0,564039.0,577372.0,590208.0,602085.0,612836.0,622585.0,631636.0,,,,,,,,,,,1.302660409478563,1.3061994860256907,1.1872882850919009,1.1761532026884611,1.2746960486322187,1.3990587474615352,1.6484154878438435,2.2888488207375732,2.50445120303721,2.6041666666666665,2.4348721526030377,2.041329164735753,2.2342330766080134,2.4998575128713374,MO
117,MAF,,,,,,,,,,,,,,,,,,,,,,,,,St. Martin (French part),27321.0,26849.0,26909.0,27392.0,28116.0,28935.0,29853.0,30910.0,32053.0,33186.0,34248.0,35237.0,36137.0,36885.0,37377.0,37582.0,37446.0,37009.0,36453.0,36015.0,35858.0,36065.0,36560.0,37264.0,,,,,,,,,,,,,,,,,,,,,,,,,MF
118,MAR,1317000.0,1212000.0,1203000.0,1275000.0,1545000.0,1508000.0,1701000.0,1533000.0,1612000.0,1603000.0,2247000.0,2135000.0,2669000.0,3421000.0,2293000.0,2175000.0,2378000.0,2323000.0,2195000.0,1850000.0,1910000.0,1864000.0,1849000.0,1923000.0,Morocco,26994250.0,27383473.0,27754571.0,28110443.0,28455509.0,28793679.0,29126330.0,29454768.0,29782884.0,30115214.0,30455561.0,30804683.0,31163673.0,31536811.0,31929087.0,32343389.0,32781850.0,33241898.0,33715693.0,34192347.0,34663603.0,35126296.0,35581294.0,36029138.0,0.04878816785056077,0.044260273340784785,0.043344211661567385,0.0453568092114379,0.0542952860200111,0.05237260580698979,0.05840076659160286,0.052045903060584285,0.05412504712438191,0.05322890948076942,0.07377962927689954,0.06930764390596066,0.08564459009693755,0.10847640872756602,0.07181539515990545,0.06724712738049807,0.07254014035205457,0.06988168966765977,0.06510321469589843,0.054105674582677815,0.05510102339909674,0.05306565770555484,0.05196550749390958,0.05337346677569694,MA
